date,createdAt,timestamp,context,value
2023-11-23 19:53:27.777000-05:00,1700787207777,1700787207777,{},23.25
2023-11-23 19:53:20.787000-05:00,1700787200787,1700787200787,{},23.25
2023-11-23 19:53:17.269000-05:00,1700787197269,1700787197269,{},23.25
2023-11-23 19:53:10.261000-05:00,1700787190261,1700787190261,{},22.75
2023-11-23 19:53:06.754000-05:00,1700787186754,1700787186754,{},23.25
2023-11-23 19:53:03.251000-05:00,1700787183251,1700787183251,{},23.5
2023-11-23 19:52:59.750000-05:00,1700787179750,1700787179750,{},23.25
2023-11-23 19:52:52.740000-05:00,1700787172740,1700787172740,{},23.25
2023-11-23 19:52:49.242000-05:00,1700787169242,1700787169242,{},23.25
2023-11-23 19:52:45.732000-05:00,1700787165732,1700787165732,{},23.0
2023-11-23 19:52:42.236000-05:00,1700787162236,1700787162236,{},23.0
2023-11-23 19:52:38.728000-05:00,1700787158728,1700787158728,{},23.5
2023-11-23 19:52:31.722000-05:00,1700787151722,1700787151722,{},23.25
2023-11-23 19:52:28.211000-05:00,1700787148211,1700787148211,{},23.0
2023-11-23 19:52:21.206000-05:00,1700787141206,1700787141206,{},22.75
2023-11-23 19:52:17.705000-05:00,1700787137705,1700787137705,{},23.5
2023-11-23 19:52:14.195000-05:00,1700787134195,1700787134195,{},23.5
2023-11-23 19:52:10.694000-05:00,1700787130694,1700787130694,{},23.5
2023-11-23 19:52:07.193000-05:00,1700787127193,1700787127193,{},22.75
2023-11-23 19:52:03.685000-05:00,1700787123685,1700787123685,{},23.25
2023-11-23 19:52:00.199000-05:00,1700787120199,1700787120199,{},23.5
2023-11-23 19:51:56.678000-05:00,1700787116678,1700787116678,{},23.0
2023-11-23 19:51:53.181000-05:00,1700787113181,1700787113181,{},23.5
2023-11-23 19:51:46.189000-05:00,1700787106189,1700787106189,{},23.25
2023-11-23 19:51:42.661000-05:00,1700787102661,1700787102661,{},23.5
2023-11-23 19:51:39.161000-05:00,1700787099161,1700787099161,{},23.0
2023-11-23 19:51:35.684000-05:00,1700787095684,1700787095684,{},23.5
2023-11-23 19:51:32.170000-05:00,1700787092170,1700787092170,{},23.0
2023-11-23 19:51:25.142000-05:00,1700787085142,1700787085142,{},23.5
2023-11-23 19:51:21.647000-05:00,1700787081647,1700787081647,{},23.25
2023-11-23 19:51:18.135000-05:00,1700787078135,1700787078135,{},23.25
2023-11-23 19:51:14.629000-05:00,1700787074629,1700787074629,{},23.0
2023-11-23 19:51:11.141000-05:00,1700787071141,1700787071141,{},23.5
2023-11-23 19:51:07.641000-05:00,1700787067641,1700787067641,{},23.25
2023-11-23 19:51:04.121000-05:00,1700787064121,1700787064121,{},23.75
2023-11-23 19:51:00.630000-05:00,1700787060630,1700787060630,{},23.25
2023-11-23 19:50:53.623000-05:00,1700787053623,1700787053623,{},23.5
2023-11-23 19:50:50.183000-05:00,1700787050183,1700787050183,{},23.25
2023-11-23 19:50:43.097000-05:00,1700787043097,1700787043097,{},23.25
2023-11-23 19:50:39.596000-05:00,1700787039596,1700787039596,{},23.25
2023-11-23 19:50:36.111000-05:00,1700787036111,1700787036111,{},23.25
2023-11-23 19:50:32.587000-05:00,1700787032587,1700787032587,{},23.5
2023-11-23 19:50:29.081000-05:00,1700787029081,1700787029081,{},23.0
2023-11-23 19:50:25.576000-05:00,1700787025576,1700787025576,{},23.0
2023-11-23 19:50:18.572000-05:00,1700787018572,1700787018572,{},23.25
2023-11-23 19:50:15.063000-05:00,1700787015063,1700787015063,{},23.0
2023-11-23 19:50:11.561000-05:00,1700787011561,1700787011561,{},23.5
2023-11-23 19:50:08.469000-05:00,1700787008469,1700787008469,{},23.5
2023-11-23 19:49:57.548000-05:00,1700786997548,1700786997548,{},23.25
2023-11-23 19:49:54.086000-05:00,1700786994086,1700786994086,{},23.25
2023-11-23 19:49:47.038000-05:00,1700786987038,1700786987038,{},23.5
2023-11-23 19:49:43.531000-05:00,1700786983531,1700786983531,{},23.5
2023-11-23 19:49:40.027000-05:00,1700786980027,1700786980027,{},23.5
2023-11-23 19:49:36.522000-05:00,1700786976522,1700786976522,{},23.25
2023-11-23 19:49:33.024000-05:00,1700786973024,1700786973024,{},23.0
2023-11-23 19:49:29.610000-05:00,1700786969610,1700786969610,{},23.75
2023-11-23 19:49:26.026000-05:00,1700786966026,1700786966026,{},23.25
2023-11-23 19:49:19.008000-05:00,1700786959008,1700786959008,{},23.0
2023-11-23 19:49:16.082000-05:00,1700786956082,1700786956082,{},23.25
2023-11-23 19:49:05.157000-05:00,1700786945157,1700786945157,{},23.75
2023-11-23 19:49:04.069000-05:00,1700786944069,1700786944069,{},23.75
2023-11-23 19:48:54.477000-05:00,1700786934477,1700786934477,{},23.5
2023-11-23 19:48:50.976000-05:00,1700786930976,1700786930976,{},23.25
2023-11-23 19:48:47.487000-05:00,1700786927487,1700786927487,{},23.25
2023-11-23 19:48:43.965000-05:00,1700786923965,1700786923965,{},23.0
2023-11-23 19:48:24.473000-05:00,1700786904473,1700786904473,{},23.75
2023-11-23 19:48:20.994000-05:00,1700786900994,1700786900994,{},22.75
2023-11-23 19:48:17.487000-05:00,1700786897487,1700786897487,{},23.5
2023-11-23 19:48:14.479000-05:00,1700786894479,1700786894479,{},23.5
2023-11-23 19:48:06.995000-05:00,1700786886995,1700786886995,{},23.5
2023-11-23 19:47:59.981000-05:00,1700786879981,1700786879981,{},23.5
2023-11-23 19:47:56.455000-05:00,1700786876455,1700786876455,{},23.75
2023-11-23 19:47:52.945000-05:00,1700786872945,1700786872945,{},23.25
2023-11-23 19:47:45.951000-05:00,1700786865951,1700786865951,{},23.5
2023-11-23 19:47:42.435000-05:00,1700786862435,1700786862435,{},23.25
2023-11-23 19:47:38.980000-05:00,1700786858980,1700786858980,{},23.25
2023-11-23 19:47:35.422000-05:00,1700786855422,1700786855422,{},23.5
2023-11-23 19:47:31.925000-05:00,1700786851925,1700786851925,{},23.5
2023-11-23 19:47:28.411000-05:00,1700786848411,1700786848411,{},23.25
2023-11-23 19:47:24.913000-05:00,1700786844913,1700786844913,{},23.5
2023-11-23 19:47:21.416000-05:00,1700786841416,1700786841416,{},23.5
2023-11-23 19:47:17.899000-05:00,1700786837899,1700786837899,{},22.75
2023-11-23 19:47:14.394000-05:00,1700786834394,1700786834394,{},23.5
2023-11-23 19:47:10.891000-05:00,1700786830891,1700786830891,{},23.0
2023-11-23 19:47:03.885000-05:00,1700786823885,1700786823885,{},23.5
2023-11-23 19:47:00.387000-05:00,1700786820387,1700786820387,{},23.75
2023-11-23 19:46:56.881000-05:00,1700786816881,1700786816881,{},23.5
2023-11-23 19:46:53.374000-05:00,1700786813374,1700786813374,{},23.5
2023-11-23 19:46:46.381000-05:00,1700786806381,1700786806381,{},23.5
2023-11-23 19:46:42.866000-05:00,1700786802866,1700786802866,{},23.5
2023-11-23 19:46:39.353000-05:00,1700786799353,1700786799353,{},23.75
2023-11-23 19:46:35.849000-05:00,1700786795849,1700786795849,{},23.5
2023-11-23 19:46:32.367000-05:00,1700786792367,1700786792367,{},23.5
2023-11-23 19:46:21.832000-05:00,1700786781832,1700786781832,{},22.75
2023-11-23 19:46:18.329000-05:00,1700786778329,1700786778329,{},23.5
2023-11-23 19:46:14.825000-05:00,1700786774825,1700786774825,{},23.75
2023-11-23 19:46:07.817000-05:00,1700786767817,1700786767817,{},23.5
2023-11-23 19:46:04.317000-05:00,1700786764317,1700786764317,{},23.75
2023-11-23 19:45:57.321000-05:00,1700786757321,1700786757321,{},23.75
2023-11-23 19:45:53.808000-05:00,1700786753808,1700786753808,{},23.25
2023-11-23 19:45:50.302000-05:00,1700786750302,1700786750302,{},23.25
2023-11-23 19:45:46.793000-05:00,1700786746793,1700786746793,{},23.75
2023-11-23 19:45:43.291000-05:00,1700786743291,1700786743291,{},23.75
2023-11-23 19:45:36.294000-05:00,1700786736294,1700786736294,{},23.75
2023-11-23 19:45:32.814000-05:00,1700786732814,1700786732814,{},23.5
2023-11-23 19:45:29.277000-05:00,1700786729277,1700786729277,{},23.75
2023-11-23 19:45:25.770000-05:00,1700786725770,1700786725770,{},23.75
2023-11-23 19:45:22.273000-05:00,1700786722273,1700786722273,{},23.75
2023-11-23 19:45:18.762000-05:00,1700786718762,1700786718762,{},23.75
2023-11-23 19:45:15.260000-05:00,1700786715260,1700786715260,{},23.75
2023-11-23 19:45:11.764000-05:00,1700786711764,1700786711764,{},23.75
2023-11-23 19:45:04.749000-05:00,1700786704749,1700786704749,{},23.75
2023-11-23 19:45:01.246000-05:00,1700786701246,1700786701246,{},23.5
2023-11-23 19:44:57.751000-05:00,1700786697751,1700786697751,{},23.75
2023-11-23 19:44:54.241000-05:00,1700786694241,1700786694241,{},23.75
2023-11-23 19:44:50.736000-05:00,1700786690736,1700786690736,{},23.75
2023-11-23 19:44:47.229000-05:00,1700786687229,1700786687229,{},23.75
2023-11-23 19:44:43.734000-05:00,1700786683734,1700786683734,{},23.75
2023-11-23 19:44:36.714000-05:00,1700786676714,1700786676714,{},23.75
2023-11-23 19:44:33.213000-05:00,1700786673213,1700786673213,{},23.75
2023-11-23 19:44:29.703000-05:00,1700786669703,1700786669703,{},24.0
2023-11-23 19:44:22.701000-05:00,1700786662701,1700786662701,{},23.75
2023-11-23 19:44:19.196000-05:00,1700786659196,1700786659196,{},23.75
2023-11-23 19:44:16.235000-05:00,1700786656235,1700786656235,{},23.5
2023-11-23 19:44:15.986000-05:00,1700786655986,1700786655986,{},23.75
2023-11-23 19:44:05.188000-05:00,1700786645188,1700786645188,{},23.75
2023-11-23 19:44:01.684000-05:00,1700786641684,1700786641684,{},23.75
2023-11-23 19:43:44.164000-05:00,1700786624164,1700786624164,{},23.75
2023-11-23 19:43:40.659000-05:00,1700786620659,1700786620659,{},23.75
2023-11-23 19:43:37.158000-05:00,1700786617158,1700786617158,{},23.75
2023-11-23 19:43:33.652000-05:00,1700786613652,1700786613652,{},23.75
2023-11-23 19:43:30.144000-05:00,1700786610144,1700786610144,{},24.0
2023-11-23 19:43:26.641000-05:00,1700786606641,1700786606641,{},23.75
2023-11-23 19:43:23.145000-05:00,1700786603145,1700786603145,{},23.5
2023-11-23 19:43:19.635000-05:00,1700786599635,1700786599635,{},23.5
2023-11-23 19:43:12.627000-05:00,1700786592627,1700786592627,{},24.0
2023-11-23 19:43:09.121000-05:00,1700786589121,1700786589121,{},24.0
2023-11-23 19:43:05.618000-05:00,1700786585618,1700786585618,{},23.5
2023-11-23 19:43:02.114000-05:00,1700786582114,1700786582114,{},24.0
2023-11-23 19:42:58.605000-05:00,1700786578605,1700786578605,{},23.75
2023-11-23 19:42:51.610000-05:00,1700786571610,1700786571610,{},23.75
2023-11-23 19:42:48.097000-05:00,1700786568097,1700786568097,{},23.75
2023-11-23 19:42:44.607000-05:00,1700786564607,1700786564607,{},23.75
2023-11-23 19:42:37.624000-05:00,1700786557624,1700786557624,{},23.75
2023-11-23 19:42:34.078000-05:00,1700786554078,1700786554078,{},23.75
2023-11-23 19:42:27.074000-05:00,1700786547074,1700786547074,{},24.0
2023-11-23 19:42:23.571000-05:00,1700786543571,1700786543571,{},24.0
2023-11-23 19:42:16.561000-05:00,1700786536561,1700786536561,{},24.0
2023-11-23 19:42:13.058000-05:00,1700786533058,1700786533058,{},23.75
2023-11-23 19:42:09.556000-05:00,1700786529556,1700786529556,{},23.75
2023-11-23 19:42:06.048000-05:00,1700786526048,1700786526048,{},24.25
2023-11-23 19:42:02.547000-05:00,1700786522547,1700786522547,{},23.75
2023-11-23 19:41:55.537000-05:00,1700786515537,1700786515537,{},24.0
2023-11-23 19:41:52.031000-05:00,1700786512031,1700786512031,{},23.75
2023-11-23 19:41:48.532000-05:00,1700786508532,1700786508532,{},23.5
2023-11-23 19:41:45.028000-05:00,1700786505028,1700786505028,{},23.75
2023-11-23 19:41:38.015000-05:00,1700786498015,1700786498015,{},24.25
2023-11-23 19:41:34.531000-05:00,1700786494531,1700786494531,{},23.5
2023-11-23 19:41:31.011000-05:00,1700786491011,1700786491011,{},24.0
2023-11-23 19:41:27.509000-05:00,1700786487509,1700786487509,{},23.75
2023-11-23 19:41:24.008000-05:00,1700786484008,1700786484008,{},24.0
2023-11-23 19:41:20.502000-05:00,1700786480502,1700786480502,{},23.5
2023-11-23 19:41:16.993000-05:00,1700786476993,1700786476993,{},23.75
2023-11-23 19:41:13.493000-05:00,1700786473493,1700786473493,{},23.75
2023-11-23 19:41:09.990000-05:00,1700786469990,1700786469990,{},24.0
2023-11-23 19:41:02.986000-05:00,1700786462986,1700786462986,{},24.0
2023-11-23 19:40:59.473000-05:00,1700786459473,1700786459473,{},24.0
2023-11-23 19:40:55.973000-05:00,1700786455973,1700786455973,{},23.75
2023-11-23 19:40:52.474000-05:00,1700786452474,1700786452474,{},23.75
2023-11-23 19:40:48.977000-05:00,1700786448977,1700786448977,{},24.0
2023-11-23 19:40:41.964000-05:00,1700786441964,1700786441964,{},24.0
2023-11-23 19:40:38.453000-05:00,1700786438453,1700786438453,{},24.0
2023-11-23 19:40:34.946000-05:00,1700786434946,1700786434946,{},24.0
2023-11-23 19:40:31.444000-05:00,1700786431444,1700786431444,{},24.0
2023-11-23 19:40:20.936000-05:00,1700786420936,1700786420936,{},23.75
2023-11-23 19:40:17.427000-05:00,1700786417427,1700786417427,{},23.5
2023-11-23 19:40:13.935000-05:00,1700786413935,1700786413935,{},23.75
2023-11-23 19:40:10.424000-05:00,1700786410424,1700786410424,{},24.0
2023-11-23 19:40:06.990000-05:00,1700786406990,1700786406990,{},23.75
2023-11-23 19:39:59.992000-05:00,1700786399992,1700786399992,{},24.0
2023-11-23 19:39:56.403000-05:00,1700786396403,1700786396403,{},24.0
2023-11-23 19:39:52.911000-05:00,1700786392911,1700786392911,{},24.0
2023-11-23 19:39:49.400000-05:00,1700786389400,1700786389400,{},24.25
2023-11-23 19:39:45.899000-05:00,1700786385899,1700786385899,{},24.25
2023-11-23 19:39:42.389000-05:00,1700786382389,1700786382389,{},24.0
2023-11-23 19:39:38.885000-05:00,1700786378885,1700786378885,{},24.25
2023-11-23 19:39:31.877000-05:00,1700786371877,1700786371877,{},23.75
2023-11-23 19:39:28.386000-05:00,1700786368386,1700786368386,{},24.0
2023-11-23 19:39:21.370000-05:00,1700786361370,1700786361370,{},24.0
2023-11-23 19:38:53.011000-05:00,1700786333011,1700786333011,{},24.25
2023-11-23 19:38:49.530000-05:00,1700786329530,1700786329530,{},24.0
2023-11-23 19:38:46.021000-05:00,1700786326021,1700786326021,{},24.25
2023-11-23 19:38:42.512000-05:00,1700786322512,1700786322512,{},23.75
2023-11-23 19:38:40.081000-05:00,1700786320081,1700786320081,{},24.25
2023-11-23 19:38:39.887000-05:00,1700786319887,1700786319887,{},24.25
2023-11-23 19:38:28.489000-05:00,1700786308489,1700786308489,{},24.25
2023-11-23 19:38:25.108000-05:00,1700786305108,1700786305108,{},24.0
2023-11-23 19:38:24.888000-05:00,1700786304888,1700786304888,{},24.25
2023-11-23 19:38:18.005000-05:00,1700786298005,1700786298005,{},23.75
2023-11-23 19:38:14.487000-05:00,1700786294487,1700786294487,{},24.25
2023-11-23 19:38:10.977000-05:00,1700786290977,1700786290977,{},24.25
2023-11-23 19:38:07.490000-05:00,1700786287490,1700786287490,{},24.0
2023-11-23 19:38:03.964000-05:00,1700786283964,1700786283964,{},24.25
2023-11-23 19:38:00.457000-05:00,1700786280457,1700786280457,{},24.25
2023-11-23 19:37:56.953000-05:00,1700786276953,1700786276953,{},24.0
2023-11-23 19:37:53.448000-05:00,1700786273448,1700786273448,{},24.25
2023-11-23 19:37:46.440000-05:00,1700786266440,1700786266440,{},24.25
2023-11-23 19:37:42.941000-05:00,1700786262941,1700786262941,{},24.25
2023-11-23 19:37:39.439000-05:00,1700786259439,1700786259439,{},24.25
2023-11-23 19:37:35.927000-05:00,1700786255927,1700786255927,{},24.25
2023-11-23 19:37:32.425000-05:00,1700786252425,1700786252425,{},24.25
2023-11-23 19:37:25.417000-05:00,1700786245417,1700786245417,{},24.25
2023-11-23 19:37:21.910000-05:00,1700786241910,1700786241910,{},23.75
2023-11-23 19:37:14.904000-05:00,1700786234904,1700786234904,{},24.25
2023-11-23 19:37:11.402000-05:00,1700786231402,1700786231402,{},24.25
2023-11-23 19:37:07.898000-05:00,1700786227898,1700786227898,{},24.0
2023-11-23 19:37:04.429000-05:00,1700786224429,1700786224429,{},24.0
2023-11-23 19:37:00.892000-05:00,1700786220892,1700786220892,{},24.5
2023-11-23 19:36:57.393000-05:00,1700786217393,1700786217393,{},23.5
2023-11-23 19:36:52.114000-05:00,1700786212114,1700786212114,{},24.25
2023-11-23 19:36:51.892000-05:00,1700786211892,1700786211892,{},24.0
2023-11-23 19:36:36.408000-05:00,1700786196408,1700786196408,{},24.25
2023-11-23 19:36:32.868000-05:00,1700786192868,1700786192868,{},24.25
2023-11-23 19:36:29.369000-05:00,1700786189369,1700786189369,{},23.75
2023-11-23 19:36:25.863000-05:00,1700786185863,1700786185863,{},24.25
2023-11-23 19:36:22.363000-05:00,1700786182363,1700786182363,{},24.25
2023-11-23 19:36:15.346000-05:00,1700786175346,1700786175346,{},23.75
2023-11-23 19:36:11.846000-05:00,1700786171846,1700786171846,{},24.0
2023-11-23 19:36:08.346000-05:00,1700786168346,1700786168346,{},24.0
2023-11-23 19:36:04.837000-05:00,1700786164837,1700786164837,{},24.5
2023-11-23 19:36:01.343000-05:00,1700786161343,1700786161343,{},24.25
2023-11-23 19:35:54.337000-05:00,1700786154337,1700786154337,{},24.0
2023-11-23 19:35:50.820000-05:00,1700786150820,1700786150820,{},24.25
2023-11-23 19:35:47.423000-05:00,1700786147423,1700786147423,{},24.0
2023-11-23 19:35:40.312000-05:00,1700786140312,1700786140312,{},24.25
2023-11-23 19:35:38.894000-05:00,1700786138894,1700786138894,{},23.5
2023-11-23 19:35:29.827000-05:00,1700786129827,1700786129827,{},24.5
2023-11-23 19:35:26.306000-05:00,1700786126306,1700786126306,{},24.5
2023-11-23 19:35:22.859000-05:00,1700786122859,1700786122859,{},24.25
2023-11-23 19:35:19.317000-05:00,1700786119317,1700786119317,{},24.0
2023-11-23 19:35:15.791000-05:00,1700786115791,1700786115791,{},24.5
2023-11-23 19:35:12.288000-05:00,1700786112288,1700786112288,{},24.25
2023-11-23 19:35:05.277000-05:00,1700786105277,1700786105277,{},24.5
2023-11-23 19:35:01.773000-05:00,1700786101773,1700786101773,{},24.5
2023-11-23 19:34:58.269000-05:00,1700786098269,1700786098269,{},24.5
2023-11-23 19:34:51.257000-05:00,1700786091257,1700786091257,{},24.0
2023-11-23 19:34:47.757000-05:00,1700786087757,1700786087757,{},24.0
2023-11-23 19:34:44.254000-05:00,1700786084254,1700786084254,{},24.5
2023-11-23 19:34:40.750000-05:00,1700786080750,1700786080750,{},24.5
2023-11-23 19:34:37.241000-05:00,1700786077241,1700786077241,{},24.75
2023-11-23 19:34:35.406000-05:00,1700786075406,1700786075406,{},24.25
2023-11-23 19:34:34.004000-05:00,1700786074004,1700786074004,{},24.25
2023-11-23 19:34:26.483000-05:00,1700786066483,1700786066483,{},24.25
2023-11-23 19:34:19.729000-05:00,1700786059729,1700786059729,{},24.0
2023-11-23 19:34:12.755000-05:00,1700786052755,1700786052755,{},24.0
2023-11-23 19:34:09.215000-05:00,1700786049215,1700786049215,{},24.5
2023-11-23 19:34:05.769000-05:00,1700786045769,1700786045769,{},24.75
2023-11-23 19:33:58.700000-05:00,1700786038700,1700786038700,{},24.25
2023-11-23 19:33:55.264000-05:00,1700786035264,1700786035264,{},24.25
2023-11-23 19:33:54.984000-05:00,1700786034984,1700786034984,{},24.5
2023-11-23 19:33:48.192000-05:00,1700786028192,1700786028192,{},24.25
2023-11-23 19:33:44.687000-05:00,1700786024687,1700786024687,{},24.5
2023-11-23 19:33:41.369000-05:00,1700786021369,1700786021369,{},24.0
2023-11-23 19:33:40.104000-05:00,1700786020104,1700786020104,{},24.5
2023-11-23 19:33:30.675000-05:00,1700786010675,1700786010675,{},24.5
2023-11-23 19:33:27.174000-05:00,1700786007174,1700786007174,{},24.75
2023-11-23 19:33:20.164000-05:00,1700786000164,1700786000164,{},24.5
2023-11-23 19:33:16.665000-05:00,1700785996665,1700785996665,{},24.25
2023-11-23 19:33:13.163000-05:00,1700785993163,1700785993163,{},24.25
2023-11-23 19:33:09.654000-05:00,1700785989654,1700785989654,{},24.5
2023-11-23 19:33:06.148000-05:00,1700785986148,1700785986148,{},24.5
2023-11-23 19:32:59.167000-05:00,1700785979167,1700785979167,{},24.75
2023-11-23 19:32:55.633000-05:00,1700785975633,1700785975633,{},24.25
2023-11-23 19:32:52.132000-05:00,1700785972132,1700785972132,{},24.5
2023-11-23 19:32:41.519000-05:00,1700785961519,1700785961519,{},24.5
2023-11-23 19:32:38.031000-05:00,1700785958031,1700785958031,{},24.5
2023-11-23 19:32:34.509000-05:00,1700785954509,1700785954509,{},24.75
2023-11-23 19:32:31.010000-05:00,1700785951010,1700785951010,{},24.25
2023-11-23 19:32:27.511000-05:00,1700785947511,1700785947511,{},24.5
2023-11-23 19:32:23.999000-05:00,1700785943999,1700785943999,{},24.25
2023-11-23 19:32:16.989000-05:00,1700785936989,1700785936989,{},24.5
2023-11-23 19:32:13.511000-05:00,1700785933511,1700785933511,{},24.25
2023-11-23 19:32:09.983000-05:00,1700785929983,1700785929983,{},24.75
2023-11-23 19:32:06.495000-05:00,1700785926495,1700785926495,{},24.25
2023-11-23 19:31:59.472000-05:00,1700785919472,1700785919472,{},24.5
2023-11-23 19:31:55.968000-05:00,1700785915968,1700785915968,{},24.5
2023-11-23 19:31:45.352000-05:00,1700785905352,1700785905352,{},24.5
2023-11-23 19:31:41.949000-05:00,1700785901949,1700785901949,{},24.75
2023-11-23 19:31:38.449000-05:00,1700785898449,1700785898449,{},24.5
2023-11-23 19:31:34.945000-05:00,1700785894945,1700785894945,{},24.25
2023-11-23 19:31:31.441000-05:00,1700785891441,1700785891441,{},24.75
2023-11-23 19:31:27.938000-05:00,1700785887938,1700785887938,{},24.5
2023-11-23 19:31:24.434000-05:00,1700785884434,1700785884434,{},24.75
2023-11-23 19:31:17.423000-05:00,1700785877423,1700785877423,{},24.5
2023-11-23 19:31:13.919000-05:00,1700785873919,1700785873919,{},24.75
2023-11-23 19:31:10.417000-05:00,1700785870417,1700785870417,{},24.75
2023-11-23 19:31:06.933000-05:00,1700785866933,1700785866933,{},24.75
2023-11-23 19:31:03.411000-05:00,1700785863411,1700785863411,{},23.75
2023-11-23 19:30:59.914000-05:00,1700785859914,1700785859914,{},24.75
2023-11-23 19:30:52.903000-05:00,1700785852903,1700785852903,{},24.75
2023-11-23 19:30:49.394000-05:00,1700785849394,1700785849394,{},25.0
2023-11-23 19:30:45.901000-05:00,1700785845901,1700785845901,{},24.5
2023-11-23 19:30:42.402000-05:00,1700785842402,1700785842402,{},24.75
2023-11-23 19:30:38.879000-05:00,1700785838879,1700785838879,{},24.75
2023-11-23 19:30:35.377000-05:00,1700785835377,1700785835377,{},24.5
2023-11-23 19:30:31.883000-05:00,1700785831883,1700785831883,{},24.75
2023-11-23 19:30:24.864000-05:00,1700785824864,1700785824864,{},25.0
2023-11-23 19:30:21.392000-05:00,1700785821392,1700785821392,{},24.75
2023-11-23 19:30:17.859000-05:00,1700785817859,1700785817859,{},24.25
2023-11-23 19:30:14.352000-05:00,1700785814352,1700785814352,{},24.75
2023-11-23 19:30:07.349000-05:00,1700785807349,1700785807349,{},24.75
2023-11-23 19:30:03.846000-05:00,1700785803846,1700785803846,{},24.75
2023-11-23 19:30:00.343000-05:00,1700785800343,1700785800343,{},24.5
2023-11-23 19:29:56.857000-05:00,1700785796857,1700785796857,{},24.5
2023-11-23 19:29:53.327000-05:00,1700785793327,1700785793327,{},24.75
2023-11-23 19:29:49.823000-05:00,1700785789823,1700785789823,{},24.75
2023-11-23 19:29:46.343000-05:00,1700785786343,1700785786343,{},24.75
2023-11-23 19:29:42.818000-05:00,1700785782818,1700785782818,{},24.75
2023-11-23 19:29:39.313000-05:00,1700785779313,1700785779313,{},24.5
2023-11-23 19:29:35.820000-05:00,1700785775820,1700785775820,{},24.75
2023-11-23 19:29:32.313000-05:00,1700785772313,1700785772313,{},25.0
2023-11-23 19:29:28.803000-05:00,1700785768803,1700785768803,{},24.75
2023-11-23 19:29:25.304000-05:00,1700785765304,1700785765304,{},24.5
2023-11-23 19:29:14.783000-05:00,1700785754783,1700785754783,{},24.75
2023-11-23 19:29:11.289000-05:00,1700785751289,1700785751289,{},24.75
2023-11-23 19:29:07.779000-05:00,1700785747779,1700785747779,{},24.75
2023-11-23 19:29:04.278000-05:00,1700785744278,1700785744278,{},24.75
2023-11-23 19:29:00.666000-05:00,1700785740666,1700785740666,{},24.75
2023-11-23 19:28:53.771000-05:00,1700785733771,1700785733771,{},24.5
2023-11-23 19:28:50.277000-05:00,1700785730277,1700785730277,{},24.75
2023-11-23 19:28:46.758000-05:00,1700785726758,1700785726758,{},24.5
2023-11-23 19:28:43.249000-05:00,1700785723249,1700785723249,{},24.75
2023-11-23 19:28:39.756000-05:00,1700785719756,1700785719756,{},25.0
2023-11-23 19:28:32.742000-05:00,1700785712742,1700785712742,{},24.5
2023-11-23 19:28:29.233000-05:00,1700785709233,1700785709233,{},25.0
2023-11-23 19:28:22.098000-05:00,1700785702098,1700785702098,{},25.0
2023-11-23 19:28:15.223000-05:00,1700785695223,1700785695223,{},25.0
2023-11-23 19:28:08.225000-05:00,1700785688225,1700785688225,{},24.25
2023-11-23 19:28:04.736000-05:00,1700785684736,1700785684736,{},24.5
2023-11-23 19:28:01.206000-05:00,1700785681206,1700785681206,{},25.0
2023-11-23 19:27:57.710000-05:00,1700785677710,1700785677710,{},25.0
2023-11-23 19:27:54.209000-05:00,1700785674209,1700785674209,{},25.0
2023-11-23 19:27:47.209000-05:00,1700785667209,1700785667209,{},25.25
2023-11-23 19:27:43.693000-05:00,1700785663693,1700785663693,{},24.75
2023-11-23 19:27:40.183000-05:00,1700785660183,1700785660183,{},25.0
2023-11-23 19:27:36.680000-05:00,1700785656680,1700785656680,{},24.25
2023-11-23 19:27:29.673000-05:00,1700785649673,1700785649673,{},24.5
2023-11-23 19:27:26.168000-05:00,1700785646168,1700785646168,{},25.0
2023-11-23 19:27:22.670000-05:00,1700785642670,1700785642670,{},24.5
2023-11-23 19:27:15.655000-05:00,1700785635655,1700785635655,{},25.0
2023-11-23 19:27:12.152000-05:00,1700785632152,1700785632152,{},25.0
2023-11-23 19:27:08.649000-05:00,1700785628649,1700785628649,{},25.0
2023-11-23 19:27:05.172000-05:00,1700785625172,1700785625172,{},25.0
2023-11-23 19:27:01.646000-05:00,1700785621646,1700785621646,{},25.0
2023-11-23 19:26:58.178000-05:00,1700785618178,1700785618178,{},24.75
2023-11-23 19:26:51.134000-05:00,1700785611134,1700785611134,{},25.0
2023-11-23 19:26:47.630000-05:00,1700785607630,1700785607630,{},24.5
2023-11-23 19:26:40.627000-05:00,1700785600627,1700785600627,{},25.0
2023-11-23 19:26:37.130000-05:00,1700785597130,1700785597130,{},25.25
2023-11-23 19:26:30.109000-05:00,1700785590109,1700785590109,{},24.75
2023-11-23 19:26:26.603000-05:00,1700785586603,1700785586603,{},25.0
2023-11-23 19:26:23.098000-05:00,1700785583098,1700785583098,{},25.25
2023-11-23 19:26:19.593000-05:00,1700785579593,1700785579593,{},24.75
2023-11-23 19:26:16.094000-05:00,1700785576094,1700785576094,{},25.25
2023-11-23 19:26:09.083000-05:00,1700785569083,1700785569083,{},24.5
2023-11-23 19:26:05.581000-05:00,1700785565581,1700785565581,{},24.75
2023-11-23 19:26:02.075000-05:00,1700785562075,1700785562075,{},25.0
2023-11-23 19:25:58.573000-05:00,1700785558573,1700785558573,{},24.75
